0.042083784271284265,22-04-22-03-12
0.052092816976837604,22-04-22-03-12
0.17590434419381787,22-04-22-03-13
0.16563053732408572,22-04-22-03-14
0.15654329755892257,22-04-22-03-14
0.1597841053766835,22-04-22-03-15
